:START_ID(Player),:END_ID(Position)
Q582337,Q308879
Q585866,Q308879
Q611457,Q308879
Q633781,Q308879
Q657817,Q308879
Q686536,Q308879
Q714058,Q308879
Q717054,Q308879
Q717793,Q308879
Q722629,Q308879
Q735730,Q308879
Q767836,Q308879
Q8991893,Q308879
Q888647,Q308879
Q919954,Q308879
Q926014,Q308879
Q931867,Q308879
Q933190,Q308879
Q934717,Q308879
Q934721,Q308879
Q935772,Q308879
Q951943,Q308879
Q960818,Q308879
Q966704,Q308879
Q971393,Q308879
Q1061731,Q308879
Q29545,Q308879
Q29045021,Q308879
Q4977398,Q273199
Q5256411,Q273199
Q5292173,Q273199
Q5318021,Q273199
Q5325864,Q273199
Q5525214,Q273199
Q1835622,Q308879
Q66187310,Q308879
Q20931764,Q308879
Q20974656,Q308879
Q21066229,Q308879
Q10345662,Q273199
Q30077055,Q308879
Q2247995,Q308879
Q2274050,Q308879
Q21209177,Q308879
Q2322285,Q308879
Q2326948,Q308879
Q2327855,Q308879
Q2328838,Q308879
Q2333450,Q308879
Q2342064,Q308879
Q2345977,Q308879
Q2350326,Q308879
Q25757154,Q308879
Q2371045,Q308879
Q16846249,Q308879
Q2407199,Q308879
Q2477269,Q308879
Q2565803,Q308879
Q2567162,Q308879
Q2567386,Q308879
Q2568249,Q308879
Q2571293,Q308879
Q2600870,Q308879
Q2600980,Q308879
Q2651621,Q308879
Q6402649,Q273199
Q2731961,Q308879
Q2733760,Q308879
Q2735542,Q308879
Q2736149,Q308879
Q2736410,Q308879
Q2738595,Q308879
Q192707,Q308879
Q6921642,Q273199
Q6922982,Q273199
Q250534,Q308879
Q312651,Q308879
Q313510,Q308879
Q317209,Q308879
Q344531,Q308879
Q352696,Q308879
Q358704,Q308879
Q364394,Q308879
Q372859,Q308879
Q431301,Q308879
Q443267,Q308879
Q461763,Q308879
Q498348,Q308879
Q511045,Q308879
Q554586,Q308879
Q554624,Q308879
Q555396,Q308879
Q601681,Q308879
Q637382,Q308879
Q649511,Q308879
Q700287,Q308879
Q711505,Q308879
Q729072,Q308879
Q803821,Q308879
Q932632,Q308879
Q941838,Q308879
Q965169,Q308879
Q967630,Q308879
Q970476,Q308879
Q971538,Q308879
Q973751,Q308879
Q1027929,Q308879
Q27443338,Q308879
Q1101335,Q308879
Q1109900,Q308879
Q1111167,Q308879
Q1123574,Q308879
Q1147376,Q308879
Q1159115,Q308879
Q1195807,Q308879
Q1244957,Q308879
Q81822932,Q308879
Q1352026,Q308879
Q1424502,Q308879
Q1449882,Q308879
Q1463146,Q308879
Q27922413,Q308879
Q1584515,Q308879
Q1606834,Q308879
Q1607728,Q308879
Q4020223,Q273199
Q725886,Q308879
Q780130,Q308879
Q15651683,Q308879
Q822531,Q308879
Q15737093,Q308879
Q892448,Q308879
Q112652081,Q308879
Q926248,Q308879
Q930309,Q308879
Q932879,Q308879
Q942365,Q308879
Q1077184,Q308879
Q1111021,Q308879
Q20643185,Q308879
Q1346751,Q308879
Q1424170,Q308879
Q1454479,Q308879
Q1458225,Q308879
Q1458276,Q308879
Q1458359,Q308879
Q1458368,Q308879
Q1611310,Q308879
Q1613358,Q308879
Q1616796,Q308879
Q1618637,Q308879
Q1618667,Q308879
Q1621779,Q308879
Q1622629,Q308879
Q1623202,Q308879
Q1624888,Q308879
Q1626914,Q308879
Q1628752,Q308879
Q1632239,Q308879
Q1634876,Q308879
Q1635011,Q308879
Q21186868,Q308879
Q21261328,Q308879
Q17492383,Q308879
Q3644447,Q308879
Q3675545,Q308879
Q3706972,Q308879
Q3718733,Q308879
Q3759415,Q308879
Q3760568,Q308879
Q3776413,Q308879
Q3787255,Q308879
Q3802374,Q308879
Q3805717,Q308879
Q3806765,Q308879
Q3808307,Q308879
Q3808368,Q308879
Q3808376,Q308879
Q3808713,Q308879
Q3830275,Q308879
Q3836414,Q308879
Q3850102,Q308879
Q3852019,Q308879
Q3853338,Q308879
Q3854064,Q308879
Q3854073,Q308879
Q3878431,Q308879
Q3878435,Q308879
Q3901344,Q308879
Q3913090,Q308879
Q3930640,Q308879
Q3931734,Q308879
Q3938234,Q308879
Q3940970,Q308879
Q3940971,Q308879
Q3940990,Q308879
Q3941985,Q308879
Q3961087,Q308879
Q3973365,Q308879
Q3984809,Q308879
Q3992437,Q308879
Q3992482,Q308879
Q3992511,Q308879
Q3992530,Q308879
Q3993222,Q308879
Q3993330,Q308879
Q3998043,Q308879
Q4018613,Q308879
Q4297121,Q308879
Q4400932,Q308879
Q18637452,Q308879
Q23762310,Q308879
Q19757619,Q308879
Q454850,Q308879
Q456766,Q308879
Q514117,Q308879
Q516201,Q308879
Q523714,Q308879
Q534874,Q308879
Q552489,Q308879
Q553265,Q308879
Q583966,Q308879
Q587071,Q308879
Q617829,Q308879
Q656414,Q308879
Q663453,Q308879
Q774008,Q308879
Q781072,Q308879
Q862328,Q308879
Q911981,Q308879
Q918916,Q308879
Q922523,Q308879
Q928003,Q308879
Q928064,Q308879
Q938769,Q308879
Q944029,Q308879
Q953338,Q308879
Q953837,Q308879
Q973121,Q308879
Q975474,Q308879
Q984367,Q308879
Q988415,Q308879
Q1189917,Q308879
Q1209671,Q308879
Q1337331,Q308879
Q1424128,Q308879
Q1508678,Q308879
Q1607761,Q308879
Q1621405,Q308879
Q1622172,Q308879
Q1623156,Q308879
Q1627398,Q308879
Q1634833,Q308879
Q1643597,Q308879
Q1647520,Q308879
Q1648778,Q308879
Q2062777,Q308879
Q2318726,Q308879
Q2330697,Q308879
Q2331924,Q308879
Q2331957,Q308879
Q2335270,Q308879
Q2339862,Q308879
Q2340598,Q308879
Q2342239,Q308879
Q2360278,Q308879
Q2396411,Q308879
Q2401592,Q308879
Q1891397,Q308879
Q2001922,Q308879
Q2258870,Q308879
Q2326339,Q308879
Q2326870,Q308879
Q2330106,Q308879
Q2331770,Q308879
Q2331870,Q308879
Q68872938,Q308879
Q95695167,Q308879
Q47086923,Q308879
Q82831609,Q308879
Q56194631,Q308879
Q100768908,Q308879
Q2896997,Q308879
Q2903260,Q308879
Q2979358,Q308879
Q3014860,Q308879
Q3195758,Q308879
Q3218088,Q308879
Q3607494,Q308879
Q3607547,Q308879
Q3607773,Q308879
Q3612910,Q308879
Q3631310,Q308879
Q3639957,Q308879
Q3641286,Q308879
Q3641357,Q308879
Q3666408,Q308879
Q3679107,Q308879
Q3695980,Q308879
Q3703376,Q308879
Q3706308,Q308879
Q3716814,Q308879
Q3718509,Q308879
Q3731452,Q308879
Q3731510,Q308879
Q3751779,Q308879
Q3758473,Q308879
Q3783043,Q308879
Q3784955,Q308879
Q3787273,Q308879
Q3805634,Q308879
Q3805667,Q308879
Q3805671,Q308879
Q3807792,Q308879
Q3808021,Q308879
Q3808643,Q308879
Q3808743,Q308879
Q3811091,Q308879
Q3814637,Q308879
Q3856296,Q308879
Q3876872,Q308879
Q3898070,Q308879
Q3930035,Q308879
Q3938404,Q308879
Q3940964,Q308879
Q3940968,Q308879
Q3952866,Q308879
Q4010407,Q308879
Q4019054,Q308879
Q4109939,Q308879
Q4110068,Q308879
Q193637,Q308879
Q201608,Q308879
Q296403,Q308879
Q4401092,Q308879
Q357458,Q308879
Q363460,Q308879
Q376173,Q308879
Q376586,Q308879
Q377721,Q308879
Q434824,Q308879
Q443412,Q308879
Q458552,Q308879
Q460193,Q308879
Q509573,Q308879
Q517747,Q308879
Q526394,Q308879
Q528585,Q308879
Q547758,Q308879
Q553516,Q308879
Q555374,Q308879
Q1609283,Q308879
Q1614388,Q308879
Q1617574,Q308879
Q1618646,Q308879
Q1618739,Q308879
Q1620255,Q308879
Q1621861,Q308879
Q1622164,Q308879
Q1623168,Q308879
Q1623270,Q308879
Q1627284,Q308879
Q1629977,Q308879
Q1631692,Q308879
Q1631748,Q308879
Q1650990,Q308879
Q1691427,Q308879
Q1752926,Q308879
Q6160398,Q462471
Q6180570,Q462471
Q3968108,Q462471
Q4020214,Q462471
Q4717840,Q462471
Q4772101,Q462471
Q5140477,Q462471
Q5273105,Q462471
Q5289916,Q462471
Q5315831,Q462471
Q6783608,Q462471
Q7045462,Q462471
Q64744025,Q462471
Q40490,Q462471
Q48838,Q462471
Q16149753,Q462471
Q20639748,Q462471
Q16216749,Q462471
Q16227284,Q462471
Q16235417,Q462471
Q20830670,Q462471
Q12058834,Q462471
Q17274843,Q462471
Q65927096,Q462471
Q17294972,Q462471
Q97495355,Q462471
Q17513432,Q462471
Q17634891,Q462471
Q2451066,Q308879
Q2452465,Q308879
Q13605907,Q462471
Q2497741,Q308879
Q2502090,Q308879
Q2524073,Q308879
Q2527111,Q308879
Q2532704,Q308879
Q2539924,Q308879
Q2556599,Q308879
Q2561603,Q308879
Q2565114,Q308879
Q2567350,Q308879
Q2569309,Q308879
Q2608531,Q308879
Q13464007,Q462471
Q2733826,Q308879
Q2734737,Q308879
Q13605944,Q462471
Q107178269,Q462471
Q116551,Q462471
Q142214,Q462471
Q278594,Q462471
Q5489167,Q462471
Q309783,Q462471
Q314071,Q462471
Q316179,Q462471
Q316243,Q462471
Q366505,Q462471
Q372389,Q462471
Q376230,Q462471
Q18564189,Q462471
Q63133148,Q462471
Q427720,Q462471
Q433148,Q462471
Q440111,Q462471
Q440210,Q462471
Q18644229,Q462471
Q460246,Q462471
Q461574,Q462471
Q470698,Q462471
Q471572,Q462471
Q511111,Q462471
Q520219,Q462471
Q520424,Q462471
Q541483,Q462471
Q588764,Q462471
Q14324339,Q462471
Q14327036,Q462471
Q598461,Q462471
Q608514,Q462471
Q3615442,Q308879
Q3618537,Q308879
Q645386,Q462471
Q3639967,Q308879
Q3641265,Q308879
Q3641359,Q308879
Q3646289,Q308879
Q3646346,Q308879
Q682468,Q462471
Q3702840,Q308879
Q3705888,Q308879
Q3706307,Q308879
Q3714021,Q308879
Q740121,Q462471
Q3718829,Q308879
Q3718835,Q308879
Q742119,Q462471
Q745367,Q462471
Q746616,Q462471
Q782461,Q462471
Q796564,Q462471
Q917648,Q462471
Q927926,Q462471
Q936680,Q462471
Q112687854,Q462471
Q939422,Q462471
Q941832,Q462471
Q948889,Q462471
Q955010,Q462471
Q973049,Q462471
Q19577264,Q462471
Q111022872,Q273199
Q161817,Q308879
Q181601,Q308879
Q32127438,Q308879
Q265692,Q308879
Q275183,Q308879
Q286765,Q308879
Q294788,Q308879
Q298981,Q308879
Q311895,Q308879
Q318929,Q308879
Q350464,Q308879
Q357295,Q308879
Q368573,Q308879
Q370275,Q308879
Q444027,Q308879
Q449642,Q308879
Q5996768,Q308879
Q459471,Q308879
Q461825,Q308879
Q29044852,Q308879
Q116044722,Q273199
Q62719191,Q273199
Q62752685,Q273199
Q85792426,Q308879
Q54861489,Q308879
Q55238032,Q308879
Q55386730,Q308879
Q55367808,Q308879
Q50248711,Q273199
Q28810445,Q308879
Q29336,Q308879
Q108435173,Q273199
Q61675,Q308879
Q29045037,Q308879
Q17294965,Q308879
Q20309874,Q308879
Q40657,Q308879
Q55386735,Q273199
Q100919123,Q308879
Q3787733,Q308879
Q3808332,Q308879
Q3814827,Q308879
Q3849470,Q308879
Q3849471,Q308879
Q3857416,Q308879
Q3887746,Q308879
Q3900792,Q308879
Q3928933,Q308879
Q3931728,Q308879
Q3942308,Q308879
Q3968108,Q308879
Q3973339,Q308879
Q3998036,Q308879
Q4020214,Q308879
Q30066308,Q308879
Q56877018,Q308879
Q39073780,Q308879
Q66071852,Q308879
Q21623063,Q308879
Q17274839,Q308879
Q4758911,Q308879
Q27919944,Q308879
Q5057070,Q308879
Q107287942,Q308879
Q5224559,Q308879
Q19364844,Q308879
Q72252,Q308879
Q121647,Q308879
Q132208,Q308879
Q23887396,Q308879
Q136816,Q308879
Q111936924,Q308879
Q251725,Q308879
Q19577360,Q308879
Q5481840,Q308879
Q61946223,Q273199
Q1463211,Q462471
Q1468968,Q462471
Q1476337,Q462471
Q1607305,Q462471
Q1616819,Q462471
Q1619538,Q462471
Q1622399,Q462471
Q1629769,Q462471
Q1639726,Q462471
Q1646500,Q462471
Q1657660,Q462471
Q1888440,Q462471
Q2015928,Q462471
Q2082646,Q462471
Q2264284,Q462471
Q2321637,Q462471
Q2331753,Q462471
Q2332259,Q462471
Q2332594,Q462471
Q2337670,Q462471
Q2340575,Q462471
Q2340588,Q462471
Q2345886,Q462471
Q2352839,Q462471
Q2354968,Q462471
Q2358885,Q462471
Q2415540,Q462471
Q2419943,Q462471
Q2420023,Q462471
Q2458102,Q462471
Q2464807,Q462471
Q2471705,Q462471
Q2485594,Q462471
Q2498099,Q462471
Q2518209,Q462471
Q2528518,Q462471
Q2557309,Q462471
Q2566308,Q462471
Q2566766,Q462471
Q2568283,Q462471
Q2601456,Q462471
Q2620861,Q462471
Q2629170,Q462471
Q2734358,Q462471
Q4790736,Q308879
Q2755996,Q462471
Q2817205,Q462471
Q2840336,Q462471
Q2979330,Q462471
Q3136207,Q462471
Q1264436,Q308879
Q81878354,Q308879
Q6180570,Q308879
Q55604604,Q308879
Q7286570,Q308879
Q976016,Q462471
Q979242,Q462471
Q1055229,Q462471
Q1125388,Q462471
Q1159084,Q462471
Q1200332,Q462471
Q1355070,Q462471
Q1424475,Q462471
Q18744889,Q462471
Q23799343,Q462471
Q19867365,Q462471
Q3809450,Q462471
Q3827176,Q462471
Q3829367,Q462471
Q3830796,Q462471
Q3849807,Q462471
Q3850113,Q462471
Q3870717,Q462471
Q29134704,Q462471
Q3878428,Q462471
Q3878433,Q462471
Q3881889,Q462471
Q3900808,Q462471
Q29165842,Q462471
Q3934735,Q462471
Q3942304,Q462471
Q3983054,Q462471
Q3984827,Q462471
Q4017850,Q462471
Q4274128,Q462471
Q4401061,Q462471
Q4667056,Q462471
Q30252279,Q462471
Q5240892,Q462471
Q30668441,Q462471
Q17305698,Q462471
Q6139707,Q462471
Q13605975,Q462471
Q14324145,Q462471
Q6111803,Q462471
Q6846302,Q462471
Q6921450,Q462471
Q16196727,Q462471
Q16236789,Q462471
Q17306301,Q462471
Q17319073,Q462471
Q3973345,Q462471
Q3973366,Q462471
Q4018597,Q462471
Q4018612,Q462471
Q4020210,Q462471
Q5171327,Q308879
Q5315988,Q308879
Q2334585,Q308879
Q2335790,Q308879
Q2347493,Q308879
Q2348679,Q308879
Q2351481,Q308879
Q13605975,Q273199
Q13606007,Q273199
Q2481543,Q308879
Q2560036,Q308879
Q2561495,Q308879
Q2562208,Q308879
Q2569684,Q308879
Q2571330,Q308879
Q2698421,Q308879
Q2712666,Q308879
Q2720230,Q308879
Q2733952,Q308879
Q2734324,Q308879
Q2735520,Q308879
Q15100952,Q308879
Q3023732,Q308879
Q6387703,Q308879
Q11164823,Q308879
Q15712510,Q308879
Q7000617,Q308879
Q7172082,Q308879
Q16226994,Q308879
Q19973718,Q273199
Q20031367,Q273199
Q15920387,Q273199
Q16010498,Q273199
Q8192861,Q308879
Q8249005,Q308879
Q8345270,Q308879
Q3603075,Q308879
Q3603091,Q308879
Q3607495,Q308879
Q3610640,Q308879
Q3635259,Q308879
Q3637883,Q308879
Q3639966,Q308879
Q3639989,Q308879
Q3641240,Q308879
Q3641268,Q308879
Q3641298,Q308879
Q3644482,Q308879
Q3644497,Q308879
Q3646336,Q308879
Q3649985,Q308879
Q3666682,Q308879
Q3703047,Q308879
Q3706968,Q308879
Q3713538,Q308879
Q3718866,Q308879
Q3752661,Q308879
Q3774167,Q308879
Q3779875,Q308879
Q3784240,Q308879
Q3807984,Q308879
Q3808040,Q308879
Q3809678,Q308879
Q3809726,Q308879
Q3814465,Q308879
Q3814529,Q308879
Q3814575,Q308879
Q20936166,Q273199
Q3846699,Q308879
Q20979199,Q273199
Q3898160,Q308879
Q3901325,Q308879
Q3930624,Q308879
Q3962930,Q308879
Q3968102,Q308879
Q3984599,Q308879
Q4018183,Q308879
Q4018269,Q308879
Q4019746,Q308879
Q4020206,Q308879
Q4025934,Q308879
Q4401198,Q308879
Q4772615,Q308879
Q4846393,Q308879
Q4933761,Q308879
Q4756085,Q308879
Q24002,Q462471
Q60118,Q462471
Q29438680,Q462471
Q29474884,Q462471
Q29318958,Q462471
Q5730825,Q308879
Q17466552,Q462471
Q3535758,Q462471
Q3610467,Q462471
Q3615422,Q462471
Q3616538,Q462471
Q3635069,Q462471
Q3635223,Q462471
Q3639961,Q462471
Q3640008,Q462471
Q3641271,Q462471
Q3645478,Q462471
Q3675545,Q462471
Q3676028,Q462471
Q3676029,Q462471
Q3705850,Q462471
Q74005,Q462471
Q3764175,Q462471
Q3773339,Q462471
Q3787255,Q462471
Q3805566,Q462471
Q3808371,Q462471
Q3808606,Q462471
Q3809359,Q462471
Q134183,Q462471
Q3830839,Q462471
Q3837112,Q462471
Q163754,Q462471
Q175441,Q462471
Q3856917,Q462471
Q3857392,Q462471
Q3857417,Q462471
Q3857468,Q462471
Q3874306,Q462471
Q199896,Q462471
Q3930640,Q462471
Q3931440,Q462471
Q6932895,Q308879
Q3961087,Q462471
Q3973365,Q462471
Q3979078,Q462471
Q301863,Q462471
Q3991349,Q462471
Q316246,Q462471
Q348734,Q462471
Q352073,Q462471
Q352168,Q462471
Q363409,Q462471
Q367117,Q462471
Q380515,Q462471
Q442623,Q462471
Q448245,Q462471
Q463635,Q462471
Q510816,Q462471
Q517058,Q462471
Q523646,Q462471
Q555100,Q462471
Q557194,Q462471
Q557878,Q462471
Q574060,Q462471
Q599161,Q462471
Q642992,Q462471
Q23302736,Q462471
Q22957491,Q462471
Q22999836,Q462471
Q19286282,Q462471
Q3751848,Q308879
Q3757539,Q308879
Q3779876,Q308879
Q3786698,Q308879
Q3802162,Q308879
Q3808370,Q308879
Q3808689,Q308879
Q3809108,Q308879
Q3810734,Q308879
Q3812791,Q308879
Q3814501,Q308879
Q3841072,Q308879
Q23541220,Q462471
Q3898066,Q308879
Q3929815,Q308879
Q3940972,Q308879
Q3942016,Q308879
Q3942138,Q308879
Q3952854,Q308879
Q3959061,Q308879
Q3992546,Q308879
Q3998512,Q308879
Q23799382,Q462471
Q4266611,Q308879
Q19876913,Q462471
Q4356763,Q308879
Q24439139,Q462471
Q24452154,Q462471
Q4400987,Q308879
Q1458331,Q308879
Q1463671,Q308879
Q1463696,Q308879
Q1464679,Q308879
Q1468968,Q308879
Q1469735,Q308879
Q55367789,Q308879
Q1607997,Q308879
Q1612746,Q308879
Q1617143,Q308879
Q1617777,Q308879
Q1618730,Q308879
Q1626992,Q308879
Q1627358,Q308879
Q1627788,Q308879
Q1628192,Q308879
Q1635860,Q308879
Q48857995,Q308879
Q1777682,Q308879
Q1845944,Q308879
Q1886445,Q308879
Q58007653,Q308879
Q517309,Q308879
Q524167,Q308879
Q547400,Q308879
Q62555010,Q308879
Q558663,Q308879
Q577516,Q308879
Q595258,Q308879
Q600804,Q308879
Q614905,Q308879
Q639025,Q308879
Q641280,Q308879
Q27048881,Q308879
Q720679,Q308879
Q739699,Q308879
Q19664817,Q308879
Q60520696,Q308879
Q56087018,Q308879
Q62894989,Q308879
Q19880865,Q308879
Q36293640,Q308879
Q51120738,Q308879
Q63199105,Q308879
Q24761491,Q308879
Q39074241,Q308879
Q52456473,Q308879
Q20666676,Q308879
Q20711278,Q308879
Q19605398,Q308879
Q51247599,Q308879
Q26106945,Q308879
Q71127,Q308879
Q179906,Q308879
Q185268,Q308879
Q202295,Q308879
Q222851,Q308879
Q289398,Q308879
Q295322,Q308879
Q306553,Q308879
Q31887474,Q308879
Q352114,Q308879
Q367961,Q308879
Q372180,Q308879
Q386513,Q308879
Q387141,Q308879
Q388134,Q308879
Q427720,Q308879
Q461574,Q308879
Q471572,Q308879
Q518561,Q308879
Q519305,Q308879
Q555436,Q308879
Q21000955,Q308879
Q609300,Q308879
Q614522,Q308879
Q647498,Q308879
Q647663,Q308879
Q703908,Q308879
Q710012,Q308879
Q714213,Q308879
Q732350,Q308879
Q749008,Q308879
Q864225,Q308879
Q924072,Q308879
Q926220,Q308879
Q927926,Q308879
Q930031,Q308879
Q950035,Q308879
Q971106,Q308879
Q975066,Q308879
Q50356393,Q308879
Q22959347,Q308879
Q1055229,Q308879
Q1158523,Q308879
Q1200332,Q308879
Q77445037,Q308879
Q1364271,Q308879
Q1382444,Q308879
Q1432596,Q308879
Q63112754,Q462471
Q112625459,Q462471
Q64759181,Q462471
Q69308603,Q462471
Q52004832,Q462471
Q8962740,Q308879
Q9024432,Q308879
Q6109500,Q462471
Q6110020,Q462471
Q29545,Q462471
Q69418107,Q462471
Q40444,Q462471
Q44068,Q462471
Q6390069,Q462471
Q15623860,Q462471
Q18619686,Q308879
Q18638186,Q308879
Q19561541,Q308879
Q10831393,Q308879
Q3992118,Q462471
Q3992457,Q462471
Q3992497,Q462471
Q70486,Q462471
Q62869978,Q462471
Q139376,Q462471
Q16122809,Q308879
Q189240,Q462471
Q192707,Q462471
Q204285,Q462471
Q4274360,Q462471
Q16227425,Q308879
Q681243,Q462471
Q681735,Q462471
Q705738,Q462471
Q717532,Q462471
Q4400932,Q462471
Q720821,Q462471
Q781069,Q462471
Q784179,Q462471
Q914125,Q462471
Q918878,Q462471
Q921511,Q462471
Q924857,Q462471
Q926337,Q462471
Q928077,Q462471
Q930443,Q462471
Q953972,Q462471
Q955247,Q462471
Q963854,Q462471
Q964139,Q462471
Q964580,Q462471
Q964696,Q462471
Q964778,Q462471
Q965531,Q462471
Q970267,Q462471
Q971211,Q462471
Q4864809,Q462471
Q7926203,Q308879
Q16942249,Q308879
Q8246120,Q308879
Q50879812,Q462471
Q10261637,Q462471
Q55641235,Q462471
Q960106,Q462471
Q968705,Q462471
Q973212,Q462471
Q1111021,Q462471
Q1134048,Q462471
Q1134258,Q462471
Q1264436,Q462471
Q1327649,Q462471
Q1445762,Q462471
Q1445827,Q462471
Q1458282,Q462471
Q1463735,Q462471
Q1606354,Q462471
Q1607746,Q462471
Q1609507,Q462471
Q1610065,Q462471
Q1618940,Q462471
Q1626605,Q462471
Q1636269,Q462471
Q1749072,Q462471
Q1825983,Q462471
Q2080886,Q462471
Q2327143,Q462471
Q2333670,Q462471
Q2344627,Q462471
Q2345237,Q462471
Q2347268,Q462471
Q2348512,Q462471
Q2351215,Q462471
Q2355301,Q462471
Q2373397,Q462471
Q2398167,Q462471
Q2455991,Q462471
Q2466922,Q462471
Q2527681,Q462471
Q2565189,Q462471
Q2569322,Q462471
Q2583850,Q462471
Q2607516,Q462471
Q2614593,Q462471
Q2632357,Q462471
Q2734374,Q462471
Q2779117,Q462471
Q2864547,Q462471
Q2877891,Q462471
Q3758539,Q462471
Q3775761,Q462471
Q3783436,Q462471
Q3805756,Q462471
Q3808385,Q462471
Q3809291,Q462471
Q3809410,Q462471
Q3809548,Q462471
Q3811288,Q462471
Q3814216,Q462471
Q3850383,Q462471
Q3887301,Q462471
Q3930645,Q462471
Q3935035,Q462471
Q3960167,Q462471
Q3154593,Q308879
Q3179635,Q308879
Q3607479,Q308879
Q3607496,Q308879
Q3613451,Q308879
Q3615449,Q308879
Q3624252,Q308879
Q3639953,Q308879
Q3639960,Q308879
Q3640007,Q308879
Q3641292,Q308879
Q3641332,Q308879
Q3641333,Q308879
Q3641356,Q308879
Q3645499,Q308879
Q3646218,Q308879
Q3646329,Q308879
Q3658565,Q308879
Q3666618,Q308879
Q3675554,Q308879
Q3680667,Q308879
Q3699432,Q308879
Q3700216,Q308879
Q3701374,Q308879
Q3703301,Q308879
Q3703896,Q308879
Q3713595,Q308879
Q3718838,Q308879
Q3718874,Q308879
Q3748456,Q308879
Q3752620,Q308879
Q3760461,Q308879
Q3760542,Q308879
Q3760872,Q308879
Q3783483,Q308879
Q3805708,Q308879
Q3806426,Q308879
Q3808015,Q308879
Q3808028,Q308879
Q3808114,Q308879
Q23771652,Q462471
Q2275193,Q462471
Q2291089,Q462471
Q2309134,Q462471
Q2311290,Q462471
Q2327074,Q462471
Q2337047,Q462471
Q2347822,Q462471
Q2349875,Q462471
Q19414270,Q462471
Q2355201,Q462471
Q2381035,Q462471
Q2429069,Q462471
Q26945328,Q308879
Q2452316,Q462471
Q2561832,Q462471
Q2573181,Q462471
Q19667582,Q462471
Q53846950,Q308879
Q2620546,Q462471
Q2640114,Q462471
Q2664263,Q462471
Q2701598,Q462471
Q2735509,Q462471
Q2735592,Q462471
Q2736739,Q462471
Q2737369,Q462471
Q19879240,Q462471
Q2913719,Q462471
Q2964899,Q462471
Q6451516,Q462471
Q3179607,Q462471
Q19880297,Q462471
Q27925506,Q308879
Q16235975,Q462471
Q20709468,Q462471
Q23800231,Q308879
Q32859236,Q308879
Q16154592,Q462471
Q20666676,Q462471
Q21066526,Q462471
Q20722749,Q462471
Q19844712,Q308879
Q29109468,Q308879
Q21621362,Q462471
Q22005666,Q462471
Q17198659,Q462471
Q51754648,Q308879
Q247487,Q462471
Q252946,Q462471
Q20711122,Q308879
Q316577,Q462471
Q317008,Q462471
Q47463922,Q308879
Q319614,Q462471
Q339988,Q462471
Q344531,Q462471
Q352696,Q462471
Q364394,Q462471
Q368561,Q462471
Q370006,Q462471
Q431301,Q462471
Q456776,Q462471
Q489158,Q462471
Q493027,Q462471
Q508713,Q462471
Q514456,Q462471
Q1034012,Q462471
Q1097554,Q462471
Q8871685,Q462471
Q1118250,Q462471
Q1132658,Q462471
Q1164595,Q462471
Q1242197,Q462471
Q1363787,Q462471
Q1424436,Q462471
Q1424462,Q462471
Q1450542,Q462471
Q1554023,Q462471
Q1606826,Q462471
Q1606842,Q462471
Q1609464,Q462471
Q1615679,Q462471
Q1619294,Q462471
Q1620249,Q462471
Q1622762,Q462471
Q1627389,Q462471
Q18685899,Q462471
Q1630049,Q462471
Q1631653,Q462471
Q1653956,Q462471
Q1669202,Q462471
Q1842302,Q462471
Q1848493,Q462471
Q1862004,Q462471
Q18611047,Q462471
Q18630997,Q462471
Q27978936,Q462471
Q22117381,Q308879
Q2129688,Q462471
Q4790736,Q462471
Q5768412,Q462471
Q7000561,Q462471
Q7297443,Q462471
Q3841072,Q462471
Q3849564,Q462471
Q3849644,Q462471
Q3857359,Q462471
Q3887091,Q462471
Q3931730,Q462471
Q3941012,Q462471
Q3952854,Q462471
Q3973191,Q462471
Q3984803,Q462471
Q4017842,Q462471
Q4020006,Q462471
Q4024087,Q462471
Q4274206,Q462471
Q18057253,Q462471
Q14834367,Q462471
Q15937973,Q462471
Q16240120,Q462471
Q17183020,Q462471
Q2325610,Q462471
Q2327114,Q462471
Q2333229,Q462471
Q2354467,Q462471
Q2445151,Q462471
Q2486104,Q462471
Q1749388,Q462471
Q2562208,Q462471
Q2568192,Q462471
Q2569994,Q462471
Q2571956,Q462471
Q1857885,Q462471
Q1999141,Q462471
Q2232073,Q462471
Q2260799,Q462471
Q2308568,Q462471
Q862801,Q308879
Q2324397,Q462471
Q2329080,Q462471
Q2335292,Q462471
Q2337198,Q462471
Q2338104,Q462471
Q2340949,Q462471
Q2342202,Q462471
Q2344013,Q462471
Q924575,Q308879
Q926153,Q308879
Q938023,Q308879
Q941349,Q308879
Q983599,Q308879
Q984074,Q308879
Q2447400,Q462471
Q2455969,Q462471
Q2486090,Q462471
Q1032471,Q308879
Q2520287,Q462471
Q2563071,Q462471
Q2565774,Q462471
Q2565823,Q462471
Q2573187,Q462471
Q2575210,Q462471
Q1151037,Q308879
Q2626273,Q462471
Q2629179,Q462471
Q1173006,Q308879
Q1260757,Q308879
Q1277115,Q308879
Q2737145,Q462471
Q1362580,Q308879
Q1375950,Q308879
Q1386659,Q308879
Q1424397,Q308879
Q1439541,Q308879
Q1463719,Q308879
Q1606675,Q308879
Q1606779,Q308879
Q1608798,Q308879
Q1608898,Q308879
Q1616709,Q308879
Q1621417,Q308879
Q1626442,Q308879
Q1626618,Q308879
Q1627447,Q308879
Q1628889,Q308879
Q1629965,Q308879
Q1631637,Q308879
