:START_ID(Player),:END_ID(Team),start_time,end_time,sport_number,position
Q3973346,Q163480,,,,
Q3973346,Q167253,,,,
Q3973346,Q169637,,,,
Q3973346,Q169661,,,,
Q3973339,Q170329,,,,
Q3973346,Q172339,,,,
Q3992526,Q132893,,,,
Q3993198,Q163480,,,,
Q3997161,Q128109,,,,
Q3997161,Q131371,,,,
Q3997161,Q170329,,,,
Q3929789,Q3360254,,,,
Q3849471,Q169637,1988,1989,,
Q3888429,Q159893,1989,1989,,
Q3876517,Q159729,2016,December 2016,,
Q313473,Q163480,2008,2008,,
Q375525,Q138089,2003,2007,,
Q313473,Q169165,2009,2010,,
Q375525,Q170649,2007,2010,,
Q313473,Q976396,2000,2002,,
Q375525,Q128109,2010,2012,,
Q357438,Q161345,20 July 2016,05 February 2020,,
Q443716,Q170329,2001,2004,,
Q313473,Q169637,2007,2008,,
Q313473,Q169637,2010,2011,,
Q313473,Q162954,2003,2007,,
Q443716,Q163480,2004,2007,,
Q380015,Q170558,2002,2003,,
Q313473,Q572134,1999,1999,,
Q313481,Q131364,,,,
Q313479,Q138089,,,,
Q313479,Q157376,,,,
Q313479,Q169138,,,,
Q316161,Q131364,,,,
Q316161,Q132880,,,,
Q316258,Q138089,,,,
Q317021,Q131371,,,,
Q317065,Q131364,,,,
Q317021,Q132893,,,,
Q316161,Q162990,,,,
Q316161,Q167253,,,,
Q316258,Q169165,,,,
Q316258,Q172339,,,,
Q317065,Q159729,,,,
Q317021,Q161337,,,,
Q317021,Q162954,,,,
Q317065,Q162954,,,,
Q317065,Q164177,,,,
Q317065,Q169661,,,,
Q318908,Q128109,,,,
Q318908,Q161337,,,,
Q318908,Q163480,,,,
Q318908,Q169661,,,,
Q313481,Q572134,,,,
Q335762,Q121783,,,,
Q335762,Q164177,,,,
Q348032,Q157376,,,,
Q348032,Q162954,,,,
Q348032,Q166105,,,,
Q352093,Q131364,,,,
Q352093,Q159729,,,,
Q352093,Q161337,,,,
Q443716,Q138089,2009,2010,,
Q357438,Q162954,,,,
Q357438,Q169165,,,,
Q361178,Q121783,,,,
Q361178,Q131364,,,,
Q361178,Q161345,,,,
Q361178,Q163480,,,,
Q361178,Q169138,,,,
Q362872,Q121783,,,,
Q370572,Q128109,,,,
Q370572,Q131371,,,,
Q370572,Q132893,,,,
Q370572,Q161345,,,,
Q370486,Q165529,,,,
Q370486,Q169138,,,,
Q370572,Q169637,,,,
Q370779,Q166105,,,,
Q375230,Q131371,,,,
Q375230,Q161345,,,,
Q375230,Q169637,,,,
Q375525,Q169637,,,,
Q352093,Q976396,,,,
Q380802,Q121783,,,,
Q380802,Q131371,,,,
Q384989,Q162954,,,,
Q384989,Q167253,,,,
Q361178,Q976396,,,,
Q375230,Q976396,,,,
Q384989,Q976396,,,,
Q432091,Q131364,,,,
Q443716,Q169637,,,,
Q456374,Q132880,,,,
Q432091,Q976396,,,,
Q459413,Q121783,,,,
Q459413,Q128109,,,,
Q459413,Q132880,,,,
Q459463,Q132893,,,,
Q459413,Q164177,,,,
Q459413,Q169637,,,,
Q459413,Q169661,,,,
Q459463,Q169637,,,,
Q459463,Q169661,,,,
Q443716,Q169661,2007,2009,,
Q472044,Q131371,,,,
Q472044,Q132880,,,,
Q472044,Q138089,,,,
Q472790,Q128109,,,,
Q472044,Q169661,,,,
Q472790,Q159729,,,,
Q472790,Q161345,,,,
Q472790,Q169138,,,,
Q472790,Q976396,,,,
Q503448,Q162954,,,,
Q510514,Q169165,,,,
Q14474298,Q157376,,,,
Q14474298,Q162954,,,,
Q14474298,Q170649,,,,
Q5476003,Q3360254,,,,
Q27909430,Q166105,,,,
Q24761491,Q132880,10 January 2019,,,
Q24761491,Q162990,30 December 2018,07 January 2019,,
Q20711278,Q167253,2016,2019,,
Q23761524,Q121783,,,,
Q17198659,Q169637,2014,2016,,
Q6078481,Q138089,,,,
Q6078481,Q161345,,,,
Q6078481,Q164177,,,,
Q6180570,Q167253,,,,
Q19622250,Q159893,,,,
Q19610575,Q976396,,,,
Q19664817,Q131371,,,,
Q4772101,Q162990,2013,2014,,
Q19665235,Q2354728,,,,
Q15290939,Q172339,,,,
Q10843917,Q169661,,,,
Q10877291,Q169661,,,,
Q6160398,Q172339,18 February 2016,19 February 2016,,
Q19879817,Q131371,,,,
Q19880297,Q138089,,,,
Q19880865,Q121783,,,,
Q19880297,Q164177,,,,
Q19880297,Q166105,,,,
Q16107464,Q162954,1968,1969,,
Q6599115,Q166105,,,,
Q15516502,Q128109,,,,
Q28935925,Q169661,,,,
Q6160398,Q165529,26 June 2014,10 November 2015,,
Q6160398,Q165529,01 January 2019,15 January 2019,,
Q22959347,Q169165,2019,2023,,
Q6829140,Q138089,,,,
Q6829140,Q169637,,,,
Q20268371,Q180950,,,,
Q7383906,Q132893,06 August 2018,11 February 2020,,
Q24800366,Q161345,,,,
Q24800366,Q167253,,,,
Q6160398,Q169138,10 November 2015,18 February 2016,,
Q6160398,Q169138,27 August 2018,13 October 2018,,
Q4772101,Q572134,July 2016,2017,,
Q7001358,Q3128787,,,,
Q16106712,Q162954,,,,
Q7217967,Q572134,,,,
Q16154592,Q128109,,,,
Q6451516,Q161345,2016,2017,,
Q24761491,Q157376,23 June 2016,30 December 2018,,
Q7327914,Q170329,,,,
Q20722749,Q164177,,,,
Q20722749,Q169637,,,,
Q7360485,Q169165,,,,
Q7363452,Q157376,,,,
Q7365917,Q159893,,,,
Q7535742,Q159729,,,,
Q4758911,Q170558,2014,06 February 2020,,
Q28925029,Q128109,2018,,,
Q5289916,Q170329,06 July 2017,08 February 2022,,
Q4758911,Q157376,06 February 2020,,,
Q5289916,Q180950,2016,06 July 2017,,
Q16734287,Q159893,,,,
Q7914062,Q166105,,,,
Q6160398,Q162954,15 September 2016,15 November 2016,,
Q26106945,Q170649,,,,
Q3998036,Q121783,,,,
Q3998036,Q170329,,,,
Q17386097,Q132893,,,,
Q4018273,Q138089,,,,
Q4020214,Q167253,,,,
Q4020214,Q169661,,,,
Q4022896,Q157376,,,,
Q17403499,Q170329,,,,
Q4022896,Q572134,,,,
Q22959347,Q121783,2023,,,
Q4772101,Q132880,September 2015,2016,,
Q4274333,Q169661,,,,
Q20711278,Q170558,2019,2022,,
Q4456405,Q131364,,,,
Q26972624,Q159893,,,,
Q4717840,Q165529,,,,
Q4717840,Q976396,,,,
Q18123910,Q169165,,,,
Q4754766,Q169138,,,,
Q5040542,Q159893,,,,
Q5049096,Q138089,,,,
Q5057070,Q976396,,,,
Q5115076,Q169661,,,,
Q5140477,Q163480,,,,
Q4772101,Q170558,2014,2015,,
Q5273105,Q138089,,,,
Q5300318,Q169661,,,,
Q5315831,Q169637,,,,
Q18812004,Q159893,,,,
Q11457009,Q132893,July 2014,,18,
Q5481840,Q131371,,,,
Q14431691,Q138089,,,,
Q14431691,Q166105,,,,
Q14431691,Q167253,,,,
Q942365,Q159893,,,,
Q942365,Q169661,,,,
Q960106,Q157376,,,,
Q960106,Q162954,,,,
Q960106,Q164177,,,,
Q964593,Q131364,,,,
Q964593,Q138089,,,,
Q964593,Q159729,,,,
Q964593,Q159893,,,,
Q964593,Q167253,,,,
Q965005,Q159729,,,,
Q965005,Q162990,,,,
Q968705,Q164177,,,,
Q970093,Q121783,,,,
Q968705,Q166105,,,,
Q968705,Q170329,,,,
Q970093,Q131364,,,,
Q970093,Q132880,,,,
Q970093,Q138089,,,,
Q970093,Q170329,,,,
Q971463,Q132880,,,,
Q971463,Q167253,,,,
Q972990,Q121783,,,,
Q972990,Q131364,,,,
Q973212,Q162990,,,,
Q977972,Q131364,,,,
Q979041,Q121783,,,,
Q964593,Q572134,,,,
Q977972,Q159893,,,,
Q979041,Q128109,,,,
Q977972,Q162990,,,,
Q977972,Q164177,,,,
Q977972,Q166105,,,,
Q965005,Q572134,,,,
Q977972,Q170329,,,,
Q979041,Q138089,,,,
Q979041,Q161345,,,,
Q982612,Q128109,,,,
Q982612,Q157376,,,,
Q982612,Q159729,,,,
Q982612,Q164177,,,,
Q982612,Q169637,,,,
Q965005,Q976396,,,,
Q994366,Q157376,,,,
Q994366,Q159893,,,,
Q995468,Q162954,,,,
Q982612,Q976396,,,,
Q1029117,Q128109,,,,
Q1029117,Q161345,,,,
Q1077184,Q132893,,,,
Q1077184,Q169637,,,,
Q1077184,Q572134,,,,
Q1077184,Q976396,,,,
Q1118847,Q162954,,,,
Q1132676,Q131364,,,,
Q1132676,Q132880,,,,
Q1132130,Q169637,,,,
Q1132676,Q159729,,,,
Q1132676,Q161337,,,,
Q1132676,Q161345,,,,
Q1132676,Q167253,,,,
Q1132676,Q169138,,,,
Q1132676,Q169165,,,,
Q1132676,Q170558,,,,
Q1134048,Q128109,,,,
Q1134048,Q138089,,,,
Q1134258,Q132893,,,,
Q1134258,Q138089,,,,
Q1134048,Q159893,,,,
Q1134048,Q167253,,,,
Q1134258,Q166105,,,,
Q1134258,Q169637,,,,
Q1134258,Q170558,,,,
Q1200001,Q159729,,,,
Q1200001,Q161345,,,,
Q1200001,Q162990,,,,
Q1200001,Q163480,,,,
Q1200001,Q167253,,,,
Q1200001,Q169138,,,,
Q1200001,Q976396,,,,
Q1264436,Q128109,,,,
Q1264436,Q163480,,,,
Q1264436,Q164177,,,,
Q1264436,Q165529,,,,
Q1264436,Q169637,,,,
Q1264436,Q172339,,,,
Q1327649,Q157376,,,,
Q1327649,Q167253,,,,
Q1327649,Q169661,,,,
Q1327649,Q170329,,,,
Q1346751,Q159893,,,,
Q1353754,Q128109,,,,
Q1353754,Q131364,,,,
Q1353754,Q157376,,,,
Q1353754,Q170649,,,,
Q1370925,Q159893,,,,
Q1370925,Q169165,,,,
Q1370925,Q180950,,,,
Q1424170,Q161337,,,,
Q1424170,Q162954,,,,
Q298496,Q132893,2015,2017,,
Q82831721,Q161337,2021,,,
Q30122104,Q170649,2017,2022,,
Q30122104,Q162990,2022,,,
Q50363033,Q131371,,,,
Q64009905,Q164177,,,,
Q41802407,Q128109,,,,
Q32975555,Q162954,,,,
Q313473,Q157376,2002,2003,,
Q150327,Q159729,2000,2003,,
Q298496,Q170649,2005,2011,,
Q64009425,Q170329,2020,,,
Q313473,Q161337,1999,1999,,
Q51337517,Q170558,,,,
Q245222,Q169637,2002,2006,,
Q60323818,Q170558,,,,
Q24178,Q138089,,,,
Q24178,Q157376,,,,
Q24178,Q162990,,,,
Q24178,Q165529,,,,
Q46040,Q164177,,,,
Q46040,Q180950,,,,
Q58335,Q131371,,,,
Q58335,Q132880,,,,
Q58335,Q157376,,,,
Q58335,Q164177,,,,
Q58335,Q169165,,,,
Q58335,Q170329,,,,
Q59547,Q138089,,,,
Q59547,Q170329,,,,
Q59547,Q170558,,,,
Q59547,Q572134,,,,
Q42727061,Q159893,,,,
Q42727061,Q170649,,,,
Q51683022,Q157376,,,,
Q150327,Q162990,1990,2000,,
Q297750,Q167253,1995,2001,,
Q297750,Q167253,2002,2003,,
Q193108,Q163480,06 July 2018,,,
Q52004728,Q163480,,,,
Q245222,Q128109,1993,2000,,
Q30061317,Q163480,,,,
Q245222,Q159893,2001,2002,,
Q30322415,Q169637,,,,
Q66006732,Q132893,,,,
Q25278,Q159893,2016,2017,,
Q61660709,Q164177,,,,
Q30517537,Q164177,,,,
Q298496,Q572134,2011,2015,,
Q62031912,Q170558,,,,
Q35323780,Q572134,,,,
Q298496,Q162990,2017,2017,,
Q25278,Q163480,2017,2018,,
Q313473,Q161345,2012,2012,,
Q70386,Q138089,,,,
Q70386,Q157376,,,,
Q70386,Q159729,,,,
Q84553,Q131364,,,,
Q115915,Q162954,,,,
Q115915,Q167253,,,,
Q127561,Q128109,,,,
Q127561,Q138089,,,,
Q127561,Q166105,,,,
Q127561,Q169637,,,,
Q127561,Q172339,,,,
Q150502,Q132880,,,,
Q150502,Q157376,,,,
Q150510,Q161337,,,,
Q150510,Q162990,,,,
Q150502,Q163480,,,,
Q150510,Q167253,,,,
Q150502,Q169165,,,,
Q177928,Q159893,,,,
Q193108,Q159729,,,,
Q201386,Q132880,,,,
Q201386,Q169138,,,,
Q62942517,Q164177,,,,
Q295340,Q161345,,,,
Q295340,Q167253,,,,
Q313473,Q162990,2000,2000,,
Q304473,Q131364,,,,
Q304473,Q159893,,,,
Q304473,Q161337,,,,
Q304473,Q170329,,,,
Q311533,Q131371,,,,
Q311533,Q159729,,,,
Q311533,Q159893,,,,
Q311533,Q161337,,,,
Q312648,Q131371,,,,
Q312648,Q132893,,,,
Q311735,Q165529,,,,
Q312648,Q157376,,,,
Q312648,Q159893,,,,
Q312648,Q161345,,,,
Q312648,Q572134,,,,
Q304473,Q976396,,,,
Q311533,Q976396,,,,
Q245222,Q138089,2000,2001,,
Q516201,Q131371,1965,1967,12,
Q552489,Q169661,2007,2009,,
Q555264,Q169165,2009,2010,,
Q555264,Q157376,2014,2019,,
Q611560,Q172339,2018,2019,,
Q556418,Q169661,2002,2003,,
Q555264,Q572134,2013,2014,,
Q611560,Q128109,2014,2018,,
Q542563,Q169661,1999,1999,,
Q555264,Q976396,2004,2007,,
Q555264,Q162990,2012,2013,,
Q552489,Q163480,2006,2007,,
Q555264,Q180950,2008,2009,,
Q617829,Q161345,2001,2003,,
Q555264,Q163480,2010,2011,,
Q555264,Q169637,2011,2012,,
Q556418,Q138089,2000,February 2001,,
Q556418,Q138089,March 2001,2001,,
Q644277,Q572134,2006,2007,,
Q514061,Q132893,2009,2013,,
Q556418,Q159893,February 2001,March 2001,,
Q644277,Q163480,2004,2006,,
Q542563,Q167253,1996,1997,,
Q617829,Q161337,2005,2006,,
Q510514,Q159893,,,,
Q510514,Q169661,,,,
Q514117,Q121783,,,,
Q516837,Q132880,,,,
Q517675,Q159729,,,,
Q517675,Q162990,,,,
Q517675,Q170329,,,,
Q521511,Q131371,,,,
Q521511,Q167253,,,,
Q527780,Q159729,,,,
Q527780,Q159893,,,,
Q527780,Q161345,,,,
Q527780,Q165529,,,,
Q527780,Q166105,,,,
Q527780,Q170649,,,,
Q530162,Q128109,,,,
Q530232,Q132893,,,,
Q532832,Q131364,,,,
Q532832,Q159729,,,,
Q532832,Q161337,,,,
Q532832,Q165529,,,,
Q532832,Q169138,,,,
Q532832,Q169637,,,,
Q534874,Q162990,,,,
Q538032,Q131371,,,,
Q611560,Q169637,07 February 2019,July 2019,,
Q521511,Q976396,,,,
Q523714,Q976396,,,,
Q538032,Q572134,,,,
Q553265,Q132893,,,,
Q553265,Q159893,,,,
Q553265,Q161337,,,,
Q553265,Q169165,,,,
Q553265,Q170649,,,,
Q555355,Q138089,,,,
Q555355,Q164177,,,,
Q555355,Q170649,,,,
Q558674,Q121783,,,,
Q558674,Q132893,,,,
Q557576,Q172339,,,,
Q558674,Q157376,,,,
Q558674,Q159729,,,,
Q558674,Q159893,,,,
Q558674,Q162954,,,,
Q558674,Q167253,,,,
Q553265,Q572134,,,,
Q568302,Q131371,,,,
Q578407,Q161345,,,,
Q578407,Q162954,,,,
Q578407,Q169165,,,,
Q578407,Q169661,,,,
Q578407,Q170329,,,,
Q583966,Q169661,,,,
Q583966,Q170329,,,,
Q555264,Q169138,2008,2008,,
Q587071,Q162954,,,,
Q587071,Q162990,,,,
Q587071,Q169637,,,,
Q587071,Q170329,,,,
Q592854,Q121783,,,,
Q592854,Q169165,,,,
Q601776,Q128109,,,,
Q601776,Q131364,,,,
Q601776,Q132880,,,,
Q601776,Q170329,,,,
Q604638,Q169165,,,,
Q583966,Q976396,,,,
Q617716,Q169661,,,,
Q618550,Q169165,,,,
Q592854,Q976396,,,,
Q638486,Q138089,,,,
Q638486,Q162990,,,,
Q638486,Q165529,,,,
Q641041,Q132893,,,,
Q641041,Q170329,,,,
Q641041,Q572134,,,,
Q1458393,Q170649,1976,1978,,
Q1424170,Q157376,,,,
Q1442329,Q162954,,,,
Q1445762,Q121783,,,,
Q1445762,Q131371,,,,
Q1445762,Q159729,,,,
Q1445762,Q163480,,,,
Q1445762,Q169637,,,,
Q1445762,Q172339,,,,
Q1445827,Q170329,,,,
Q1454479,Q128109,,,,
Q1458276,Q132880,,,,
Q1458276,Q132893,,,,
Q1458294,Q132893,,,,
Q1458368,Q131371,,,,
Q1458225,Q157376,,,,
Q1458225,Q161345,,,,
Q1458276,Q161345,,,,
Q1458276,Q167253,,,,
Q1458225,Q170649,,,,
Q1458276,Q169138,,,,
Q1458368,Q167253,,,,
Q1458359,Q170329,,,,
Q1460197,Q131364,,,,
Q1460197,Q166105,,,,
Q1460197,Q169661,,,,
Q1463735,Q131364,,,,
Q1463557,Q162990,,,,
Q1463557,Q166105,,,,
Q1463557,Q169661,,,,
Q1469693,Q121783,,,,
Q1469693,Q159729,,,,
Q1469693,Q162954,,,,
Q1469693,Q162990,,,,
Q1469693,Q170649,,,,
Q1454479,Q976396,,,,
Q1460197,Q976396,,,,
Q1463735,Q976396,,,,
Q1469693,Q976396,,,,
Q1518156,Q128109,,,,
Q1518156,Q572134,,,,
Q1606354,Q132893,,,,
Q1606354,Q162990,,,,
Q1606354,Q164177,,,,
Q1607746,Q121783,,,,
Q1607746,Q157376,,,,
Q1607746,Q159729,,,,
Q1607746,Q159893,,,,
Q1607746,Q161345,,,,
Q1609507,Q121783,,,,
Q1609507,Q128109,,,,
Q1609451,Q131371,,,,
Q1609507,Q138089,,,,
Q1609507,Q161345,,,,
Q1609451,Q164177,,,,
Q1609507,Q166105,,,,
Q1609451,Q169637,,,,
Q1609451,Q170649,,,,
Q1609507,Q169637,,,,
Q1609507,Q170649,,,,
Q1611310,Q131364,,,,
Q1611310,Q131371,,,,
Q1613358,Q170558,,,,
Q1617711,Q128109,,,,
Q1616796,Q169661,,,,
Q1617237,Q159893,,,,
Q1617237,Q161345,,,,
Q1617152,Q167253,,,,
Q1617237,Q169165,,,,
Q1617711,Q159893,,,,
Q1618637,Q131364,,,,
Q1618637,Q162990,,,,
Q1618940,Q157376,,,,
Q1618940,Q159893,,,,
Q1618667,Q169637,,,,
Q1618940,Q161345,,,,
Q1618940,Q166105,,,,
Q1618940,Q169165,,,,
Q1618940,Q172339,,,,
Q1622629,Q131364,,,,
Q1621779,Q166105,,,,
Q1624888,Q169637,,,,
Q1626605,Q162954,,,,
Q1626548,Q169637,,,,
Q1626605,Q169138,,,,
Q1626605,Q169661,,,,
Q1626605,Q170329,,,,
Q1618667,Q572134,,,,
Q1626605,Q572134,,,,
Q1617225,Q976396,,,,
Q1624888,Q976396,,,,
Q1622629,Q2928124,,,,
Q1613358,Q3307390,,,,
Q1626464,Q3307390,,,,
Q1626548,Q3307390,,,,
Q1458282,Q169165,1964,1968,,
Q1458393,Q138089,1972,1976,,
Q1623202,Q170558,1994,1995,,
Q1623202,Q157376,1993,1993,,
Q1458282,Q169661,1960,1964,,
Q717944,Q162954,,,,
Q717944,Q165529,,,,
Q717944,Q169138,,,,
Q717944,Q172339,,,,
Q720536,Q121783,,,,
Q720536,Q162990,,,,
Q720536,Q164177,,,,
Q720536,Q169138,,,,
Q720536,Q169661,,,,
Q725886,Q165529,,,,
Q729319,Q131371,,,,
Q717944,Q726423,,,,
Q720536,Q976396,,,,
Q822531,Q131364,1982,1987,,
Q772141,Q121783,,,,
Q772141,Q128109,,,,
Q772141,Q138089,,,,
Q772141,Q159729,,,,
Q772141,Q159893,,,,
Q775184,Q131371,,,,
Q775184,Q132880,,,,
Q775184,Q161337,,,,
Q782341,Q138089,,,,
Q782341,Q169165,,,,
Q782341,Q169637,,,,
Q782341,Q169661,,,,
Q787374,Q159893,,,,
Q787374,Q162990,,,,
Q787374,Q170329,,,,
Q787374,Q172339,,,,
Q787374,Q572134,,,,
Q892448,Q132893,,,,
Q892448,Q165529,,,,
Q892448,Q169165,,,,
Q892448,Q572134,,,,
Q912679,Q128109,,,,
Q912679,Q132880,,,,
Q912679,Q162990,,,,
Q912679,Q169661,,,,
Q892448,Q976396,,,,
Q926071,Q128109,,,,
Q926204,Q138089,,,,
Q926204,Q159893,,,,
Q926204,Q161337,,,,
Q926204,Q172339,,,,
Q929320,Q138089,,,,
Q929320,Q163480,,,,
Q930309,Q132893,,,,
Q929320,Q169661,,,,
Q929320,Q172339,,,,
Q930309,Q163480,,,,
Q930309,Q169138,,,,
Q930309,Q172339,,,,
Q932879,Q121783,,,,
Q932879,Q132893,,,,
Q932879,Q164177,,,,
Q932879,Q169138,,,,
Q932879,Q169661,,,,
Q939023,Q131371,,,,
Q698125,Q159729,January 2013,2015,,
Q942365,Q131371,,,,
Q926204,Q976396,,,,
Q659579,Q161345,1987,1988,,
Q822531,Q157376,1980,1982,,
Q651203,Q976396,1970,1971,,
Q780130,Q131371,2004,2006,,
Q659579,Q169165,1991,1992,,
Q651203,Q138089,1969,1970,,
Q698125,Q169661,2015,2017,,
Q822531,Q572134,1993,1993,,
Q822531,Q572134,1977,1979,,
Q659579,Q169637,January 1989,1989,,
Q896772,Q162990,1986,1995,,
Q677332,Q162954,1980,1983,,
Q822531,Q169165,1987,1991,,
Q698125,Q132880,2020,,,
Q659579,Q163480,23 November 1989,1989,,
Q698125,Q131371,2017,2019,,
Q659579,Q976396,01 November 1989,1989,,
Q822531,Q170649,1979,1980,,
Q651203,Q164177,1968,1969,,
Q715947,Q170558,1999,2002,,
Q659579,Q138089,1990,1991,,
Q647405,Q169138,01 December 2003,2005,,
Q698125,Q164177,2019,2020,,
Q780130,Q170558,2006,2007,,
Q651203,Q128109,1966,1967,,
Q659579,Q131371,November 1986,1986,,
Q647405,Q132893,,,,
Q648542,Q131364,,,,
Q648542,Q138089,,,,
Q648542,Q166105,,,,
Q656414,Q167253,,,,
Q656414,Q172339,,,,
Q648542,Q572134,,,,
Q667302,Q131371,,,,
Q672716,Q159893,,,,
Q672716,Q167253,,,,
Q647405,Q976396,,,,
Q672716,Q976396,,,,
Q1626914,Q167253,1972,1975,,
Q1626914,Q161345,1971,1972,,
Q1825983,Q132880,2008,2009,,
Q1626914,Q169637,,,,
Q1628752,Q138089,,,,
Q1628752,Q169165,,,,
Q1631729,Q131371,,,,
Q1631729,Q132893,,,,
Q1632239,Q128109,,,,
Q1631729,Q161345,,,,
Q1631719,Q169637,,,,
Q1631719,Q170329,,,,
Q1631729,Q170558,,,,
Q1632239,Q167253,,,,
Q1633921,Q131371,,,,
Q1633958,Q131371,,,,
Q1634785,Q169165,,,,
Q1636269,Q159729,,,,
Q1636269,Q159893,,,,
Q1636269,Q161337,,,,
Q1636269,Q162954,,,,
Q1636269,Q163480,,,,
Q1636269,Q164177,,,,
Q1639880,Q131371,,,,
Q1640832,Q169661,,,,
Q1631729,Q976396,,,,
Q1636269,Q976396,,,,
Q1636850,Q976396,,,,
Q1699578,Q121783,,,,
Q1703620,Q162954,,,,
Q1703620,Q172339,,,,
Q1703620,Q976396,,,,
Q1749072,Q131371,,,,
Q1749594,Q169637,,,,
Q1749594,Q170558,,,,
Q1749594,Q170649,,,,
Q1821176,Q132880,,,,
Q1821176,Q163480,,,,
Q1821176,Q164177,,,,
Q1821176,Q169661,,,,
Q1821176,Q170329,,,,
Q1821176,Q170558,,,,
Q1821176,Q172339,,,,
Q1961245,Q170329,,,,
Q2080886,Q164177,,,,
Q2080886,Q169637,,,,
Q2080886,Q170329,,,,
Q2254947,Q161337,,,,
Q2254947,Q162954,,,,
Q2274527,Q162990,,,,
Q2274527,Q169637,,,,
Q2274527,Q170649,,,,
Q2291591,Q138089,,,,
Q2291591,Q161337,,,,
Q2291591,Q165529,,,,
Q2024753,Q131364,2018,2019,,
Q2309146,Q131364,,,,
Q2308814,Q159893,,,,
Q2308814,Q161337,,,,
Q2308814,Q163480,,,,
Q2308814,Q167253,,,,
Q2308814,Q169661,,,,
Q2309146,Q161337,,,,
Q2308814,Q172339,,,,
Q2309146,Q162990,,,,
Q2317014,Q159729,,,,
Q2317014,Q162954,,,,
Q2317014,Q163480,,,,
Q2317014,Q166105,,,,
Q2317014,Q169637,,,,
Q2317014,Q170558,,,,
Q2317014,Q170649,,,,
Q2317014,Q172339,,,,
Q2318219,Q159729,,,,
Q2318219,Q161337,,,,
Q2318219,Q162954,,,,
Q2318219,Q163480,,,,
Q2318811,Q162990,,,,
Q2318811,Q169138,,,,
Q2327143,Q121783,,,,
Q2326937,Q131371,,,,
Q2327143,Q131364,,,,
Q2326937,Q138089,,,,
Q2326937,Q157376,,,,
Q2326937,Q163480,,,,
Q2327143,Q159729,,,,
Q2326937,Q169637,,,,
Q2326937,Q169661,,,,
Q2327143,Q163480,,,,
Q2326937,Q170329,,,,
Q2326937,Q170649,,,,
Q2326937,Q172339,,,,
Q2327143,Q169637,,,,
Q2317014,Q976396,,,,
Q2309146,Q3307390,,,,
Q2318756,Q131364,1986,1991,,
Q2024753,Q167253,2019,2020,,
Q1825983,Q170558,2009,2010,,
Q2024753,Q161337,2015,2018,,
Q2291591,Q164177,2008,2008,,
Q2327206,Q128109,,,,
Q2327143,Q162990,,,,
Q2327206,Q169661,,,,
Q2328264,Q159893,,,,
Q2329242,Q131364,,,,
Q2328264,Q166105,,,,
Q2334168,Q121783,,,,
Q2334168,Q131371,,,,
Q2334700,Q128109,,,,
Q2334700,Q131364,,,,
Q2333670,Q169637,,,,
Q2334168,Q161345,,,,
Q2335565,Q138089,,,,
Q2338212,Q121783,,,,
Q2338179,Q128109,,,,
Q2338212,Q157376,,,,
Q2338212,Q159729,,,,
Q2338212,Q167253,,,,
Q2338212,Q169637,,,,
Q2340309,Q131364,,,,
Q2340309,Q159893,,,,
Q2345237,Q131364,,,,
Q2345237,Q132880,,,,
Q2345237,Q132893,,,,
Q2345652,Q131364,,,,
Q2345237,Q170329,,,,
Q2345652,Q163480,,,,
Q2345652,Q170329,,,,
Q2345652,Q172339,,,,
Q2347268,Q131364,,,,
Q2347268,Q164177,,,,
Q2348512,Q132893,,,,
Q2348512,Q157376,,,,
Q2348512,Q159729,,,,
Q2348512,Q169165,,,,
Q2348512,Q170558,,,,
Q2348836,Q169165,,,,
Q2348836,Q170329,,,,
Q2351215,Q169165,,,,
Q2352300,Q161345,,,,
Q2352300,Q166105,,,,
Q2355301,Q170558,,,,
Q2360324,Q128109,,,,
Q2360324,Q138089,,,,
Q2360324,Q159729,,,,
Q2360324,Q161345,,,,
Q2360324,Q167253,,,,
Q2334700,Q976396,,,,
Q2362843,Q132893,,,,
Q2348836,Q572134,,,,
Q2362843,Q162954,,,,
Q2362843,Q167253,,,,
Q2362843,Q169165,,,,
Q2362843,Q170558,,,,
Q2362843,Q172339,,,,
Q2373397,Q128109,,,,
Q2373397,Q131371,,,,
Q2373397,Q138089,,,,
Q2373397,Q169138,,,,
Q2348512,Q976396,,,,
Q2362843,Q572134,,,,
Q2351215,Q976396,,,,
Q2385023,Q121783,,,,
Q2385023,Q138089,,,,
Q2385023,Q162954,,,,
Q2385023,Q169637,,,,
Q2385023,Q169661,,,,
Q2387113,Q131364,,,,
Q2387113,Q138089,,,,
Q2387113,Q170649,,,,
Q2362843,Q976396,,,,
Q2398167,Q161337,,,,
Q2398167,Q170329,,,,
Q2387113,Q976396,,,,
Q2413455,Q159729,,,,
Q2413455,Q161345,,,,
Q2413455,Q163480,,,,
Q2413455,Q166105,,,,
Q2413455,Q169165,,,,
Q2413455,Q169637,,,,
Q2445101,Q138089,,,,
Q2445101,Q157376,,,,
Q2358787,Q2928124,,,,
Q2348512,Q3307390,,,,
Q2452601,Q121783,,,,
Q2452601,Q162990,,,,
Q2352300,Q3307390,,,,
Q2455991,Q131371,,,,
Q2456047,Q131371,,,,
Q2455991,Q167253,,,,
Q2455991,Q170558,,,,
Q2456047,Q170329,,,,
Q2455991,Q172339,,,,
Q2466922,Q138089,,,,
Q2504840,Q161337,,,,
Q2504840,Q162954,,,,
Q2508597,Q170558,,,,
Q2508597,Q180950,,,,
Q2486077,Q976396,,,,
